rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
39,angel Tam & Hannah Cufflin,ATHX MADRID 2026,Spain 🇪🇸,2026,Female,ATHX,Strength,,,,63KG,129KG,160KG,,,39
40,Ana Cano & Deborah rodiel Aragon,ATHX MADRID 2026,Spain 🇪🇸,2026,Female,ATHX,Strength,,,,72KG,120KG,150KG,,,40
41,Sandra Vidal Navarro & Sandra Romero,ATHX MADRID 2026,Spain 🇪🇸,2026,Female,ATHX,Strength,,,,70KG,118KG,153KG,,,41
42,Erin Hughes & Lubna Osmani,ATHX MADRID 2026,Spain 🇪🇸,2026,Female,ATHX,Strength,,,,55KG,95KG,122KG,,,42
1,Alejandro Cerrejon & Abdullah Ghayesh,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.966KM,5.7KM,1
2,Tim Ufermann & Fabio mancuso.f@t-online.de,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.447KM,6.005KM,2
3,Rodrigo Couto & Duarte Carvalho,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.348KM,6.034KM,3
4,Alvaro Sevilla & Carles De Oleza,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.756KM,5.485KM,4
5,Alberto Alcala Gimeno & Andrés Calomarde Randez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.514KM,5.688KM,5
6,Juan Sanz & Antoine Audic,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.56KM,5.59KM,6
7,Daniel Carbonell Fresquet & David Baudes,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.507KM,5.608KM,7
8,Pelayo Menendez Fernandez & Mario Mairena Eriksson,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.567KM,5.53KM,8
9,Ander García Aguirre & Javier Ruiz Valero,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.566KM,5.441KM,9
10,ALBERTO SERRANO & David Fernández,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.353KM,5.639KM,10
11,Arthur Estellet & Nicolas Fruchart,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.187KM,5.687KM,11
12,Javi Rodriguez Royo & Bryan Rafael Vera Loor,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.009KM,5.819KM,12
13,Sam Morris & Bevan Jay,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3.914KM,5.903KM,13
14,Tom Vanhee & Maurin Heid,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4KM,5.794KM,14
15,Stefano Zucchiatti & luca calandrino,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3.818KM,5.946KM,15
16,Alberto M Arcas & Raul Andres,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4KM,5.728KM,16
17,Jason hart & Conor Mairs,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.27KM,5.457KM,17
18,Leonardo Costa & Fabio Silva,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4KM,5.703KM,18
19,Beñat Seminario & Arai Zurbano,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.056KM,5.563KM,19
20,Marcos Millanes fernandez & Juan carlos De Miguel Domingo,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.172KM,5.432KM,20
21,Oscar Segura & Ivan Calavera,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4KM,5.593KM,21
22,Daniel Ortiz Alamán & Victor Perales Balaguer,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.285KM,5.197KM,22
23,Hervé BRARD & Arnaud Brard,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,4.389KM,4.998KM,23
24,Ruben Peris Aragones & JORGE FERNANDEZ,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3.813KM,5.533KM,24
25,Ignacio Rodríguez & Jonathan Aras,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3.619KM,5.368KM,25
26,Joan Amomo & Imad Bouakka Aissaoui,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3.802KM,5.034KM,26
27,Ricardo Salamanca & Javier Gomez Cappa,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.709KM,5.247KM,27
1,Stefano Zucchiatti & luca calandrino,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,185KG,372KG,411KG,,,1
2,Sam Morris & Bevan Jay,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,200KG,380KG,385KG,,,2
3,Javi Rodriguez Royo & Bryan Rafael Vera Loor,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,188KG,354KG,414KG,,,3
4,Leonardo Costa & Fabio Silva,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,177KG,360KG,410KG,,,4
5,Jason hart & Conor Mairs,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,170KG,370KG,385KG,,,5
6,Alberto M Arcas & Raul Andres,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,170KG,308KG,405KG,,,6
7,Ricardo Salamanca & Javier Gomez Cappa,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,175KG,310KG,370KG,,,7
8,Ruben Peris Aragones & JORGE FERNANDEZ,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,160KG,320KG,372KG,,,8
9,Pelayo Menendez Fernandez & Mario Mairena Eriksson,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,150KG,330KG,370KG,,,9
10,Alberto Alcala Gimeno & Andrés Calomarde Randez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,194KG,309KG,344KG,,,10
11,Oscar Segura & Ivan Calavera,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,141KG,320KG,380KG,,,11
12,Rodrigo Couto & Duarte Carvalho,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,143KG,320KG,374KG,,,12
13,Tom Vanhee & Maurin Heid,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,160KG,315KG,355KG,,,13
14,Arthur Estellet & Nicolas Fruchart,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,163KG,294KG,350KG,,,14
15,Beñat Seminario & Arai Zurbano,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,153KG,280KG,370KG,,,15
16,Alvaro Sevilla & Carles De Oleza,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,148KG,290KG,355KG,,,16
17,Daniel Carbonell Fresquet & David Baudes,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,160KG,270KG,350KG,,,17
18,Marcos Millanes fernandez & Juan carlos De Miguel Domingo,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,153KG,280KG,340KG,,,18
19,Ander García Aguirre & Javier Ruiz Valero,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,144KG,280KG,314KG,,,19
19,Alejandro Cerrejon & Abdullah Ghayesh,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,138KG,275KG,325KG,,,19
21,ALBERTO SERRANO & David Fernández,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,138KG,273KG,325KG,,,21
22,Daniel Ortiz Alamán & Victor Perales Balaguer,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,151KG,250KG,320KG,,,22
23,Tim Ufermann & Fabio mancuso.f@t-online.de,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,145KG,210KG,360KG,,,23
24,Ignacio Rodríguez & Jonathan Aras,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,149KG,260KG,300KG,,,24
25,Juan Sanz & Antoine Audic,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,125KG,250KG,310KG,,,25
26,Joan Amomo & Imad Bouakka Aissaoui,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,130KG,245KG,300KG,,,26
27,Hervé BRARD & Arnaud Brard,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,Strength,,,,125KG,240KG,290KG,,,27
1,Rodrigo Couto & Duarte Carvalho,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,13:36,,,,,,1
2,Alberto M Arcas & Raul Andres,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,13:58,,,,,,2
3,Tom Vanhee & Maurin Heid,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,14:10,,,,,,3
4,Stefano Zucchiatti & luca calandrino,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,14:14,,,,,,4
5,Oscar Segura & Ivan Calavera,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,14:15,,,,,,5
6,Alejandro Cerrejon & Abdullah Ghayesh,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,14:31,,,,,,6
7,Ruben Peris Aragones & JORGE FERNANDEZ,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,14:43,,,,,,7
8,Javi Rodriguez Royo & Bryan Rafael Vera Loor,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,15:04,,,,,,8
9,Leonardo Costa & Fabio Silva,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,15:20,,,,,,9
10,Alberto Alcala Gimeno & Andrés Calomarde Randez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,15:37,,,,,,10
11,Marcos Millanes fernandez & Juan carlos De Miguel Domingo,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,15:41,,,,,,11
12,Sam Morris & Bevan Jay,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,15:42,,,,,,12
13,Ander García Aguirre & Javier Ruiz Valero,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,15:51,,,,,,13
14,Beñat Seminario & Arai Zurbano,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,15:52,,,,,,14
15,Tim Ufermann & Fabio mancuso.f@t-online.de,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,16:13,,,,,,15
16,ALBERTO SERRANO & David Fernández,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,16:31,,,,,,16
17,Juan Sanz & Antoine Audic,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,16:54,,,,,,17
18,Daniel Carbonell Fresquet & David Baudes,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,17:04,,,,,,18
19,Alvaro Sevilla & Carles De Oleza,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,17:10,,,,,,19
20,Ignacio Rodríguez & Jonathan Aras,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,17:53,,,,,,20
21,Pelayo Menendez Fernandez & Mario Mairena Eriksson,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,17:59,,,,,,21
22,Jason hart & Conor Mairs,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,18:16,,,,,,22
23,Arthur Estellet & Nicolas Fruchart,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,18:19,,,,,,23
24,Ricardo Salamanca & Javier Gomez Cappa,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,19:17,,,,,,24
25,Daniel Ortiz Alamán & Victor Perales Balaguer,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,21:50,,,,,,25
26,Joan Amomo & Imad Bouakka Aissaoui,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,25:41,,,,,,26
27,Hervé BRARD & Arnaud Brard,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX Pro,MetCon X,,,26:15,,,,,,27
1,Sophie Grosvenor & Mike Catris,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,164KG,292KG,310KG,,,1
2,Lukasz Debek & Lucy Lloyd,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,148KG,280KG,315KG,,,2
3,Greg Mcclure & Claudia Thompson,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,110KG,265KG,330KG,,,3
4,Elena Rouco chas & Jose Salama,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,117KG,260KG,290KG,,,4
5,Sara Alda Justicia & Juan Diego Palacios,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,130KG,240KG,292KG,,,5
6,David Abajo basurto & Yoseline Aguilar Pardo,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,107KG,250KG,290KG,,,6
7,Pelayo Viescas & Alba Rodriguez Fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,124KG,240KG,265KG,,,7
8,Paul Arriaga & Elena Pérez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,112KG,220KG,290KG,,,8
9,Guillermo Pajuelo Recio & Marta Garcia,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,128KG,209KG,282KG,,,9
10,Belen Gonzalez Rodriguez & Gabriel Miguel,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,123KG,215KG,275KG,,,10
11,Mario Sainz Pérez & Marta Labadia sanchez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,117KG,218KG,273KG,,,11
12,Petra Arvela & Luis Garcia Rubio,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,100KG,200KG,245KG,,,12
13,Vincent Audiffren & Jessica Cantore,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,98KG,180KG,242KG,,,13
14,Bruno Azevedo & Sofia Vieira,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,93KG,155KG,215KG,,,14
15,Sergio Muñoz & Cristina Aviles fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Strength,,,,80KG,175KG,205KG,,,15
1,Sophie Grosvenor & Mike Catris,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,13:56,,,,,,1
2,Petra Arvela & Luis Garcia Rubio,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,14:06,,,,,,2
3,Elena Rouco chas & Jose Salama,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,14:21,,,,,,3
4,Pelayo Viescas & Alba Rodriguez Fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,15:27,,,,,,4
5,Lukasz Debek & Lucy Lloyd,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,15:50,,,,,,5
6,Sara Alda Justicia & Juan Diego Palacios,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,15:57,,,,,,6
7,Mario Sainz Pérez & Marta Labadia sanchez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,16:22,,,,,,7
8,Greg Mcclure & Claudia Thompson,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,16:42,,,,,,8
9,Paul Arriaga & Elena Pérez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,16:49,,,,,,9
10,Bruno Azevedo & Sofia Vieira,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,16:52,,,,,,10
11,Sergio Muñoz & Cristina Aviles fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,17:42,,,,,,11
12,Guillermo Pajuelo Recio & Marta Garcia,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,18:09,,,,,,12
13,David Abajo basurto & Yoseline Aguilar Pardo,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,18:15,,,,,,13
14,Belen Gonzalez Rodriguez & Gabriel Miguel,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,19:59,,,,,,14
15,Vincent Audiffren & Jessica Cantore,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,MetCon X,,,21:16,,,,,,15
1,Petra Arvela & Luis Garcia Rubio,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,5.118KM,5.55KM,1
2,Elena Rouco chas & Jose Salama,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.849KM,5.542KM,2
3,Sara Alda Justicia & Juan Diego Palacios,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.512KM,5.25KM,3
4,Pelayo Viescas & Alba Rodriguez Fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.301KM,5.443KM,4
5,Mario Sainz Pérez & Marta Labadia sanchez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.255KM,5.129KM,5
6,Sophie Grosvenor & Mike Catris,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.803KM,5.533KM,6
7,Bruno Azevedo & Sofia Vieira,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4KM,5.259KM,7
8,Greg Mcclure & Claudia Thompson,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4KM,5.254KM,8
9,Paul Arriaga & Elena Pérez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.94KM,5.303KM,9
10,Lukasz Debek & Lucy Lloyd,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.617KM,5.566KM,10
11,David Abajo basurto & Yoseline Aguilar Pardo,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.12KM,5.062KM,11
12,Guillermo Pajuelo Recio & Marta Garcia,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4KM,4.934KM,12
13,Sergio Muñoz & Cristina Aviles fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.192KM,4.267KM,13
14,Vincent Audiffren & Jessica Cantore,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.632KM,4.754KM,14
15,Belen Gonzalez Rodriguez & Gabriel Miguel,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.556KM,4.789KM,15
1,Liam Richardson & Cara Clarke,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,1 (738KG),15 (8.986KM),3 (13:04),,,,,,19
2,Gonzalo Romero & elisa martinez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,12 (626KG),6 (9.294KM),6 (13:16),,,,,,24
3,Emilio Jose Mateo Villora & Natalia Fernández Valls,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,15 (621KG),7 (9.255KM),3 (13:04),,,,,,25
4,Connor Hynes & Sophie Dennison,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,2 (735KG),14 (8.99KM),10 (13:45),,,,,,26
5,Chris Pattison & Lauren Marchon,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,16 (620KG),4 (9.312KM),7 (13:18),,,,,,27
6,Chris Porter & Dani Rhodes,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,23 (605KG),2 (9.5KM),5 (13:15),,,,,,30
7,Scott Davey & Jade Henderson,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,18 (612KG),3 (9.355KM),16 (14:22),,,,,,37
8,Filipa Rovira & Fabio Rodrigues,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,3 (690KG),35 (8.711KM),2 (12:59),,,,,,40
9,Mario Hurtado de las Heras & Nathalia Andrea Paz Bobadilla,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,10 (634KG),19 (8.933KM),13 (13:59),,,,,,42
10,Jacopo Azzola & Patrycja Partyka,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,28 (584KG),1 (9.574KM),18 (14:29),,,,,,47
11,Juan Manuel Perez & Tamara Lechuga Tellez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,33 (568KG),8 (9.124KM),9 (13:30),,,,,,50
12,Laura Alonso & sergio lopez olivares,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,17 (613KG),13 (9.002KM),22 (15:13),,,,,,52
13,Javier Palomo & Paula Miralles Fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,30 (578KG),17 (8.971KM),8 (13:29),,,,,,55
14,Cristina cristina.guerrerobercial@gmail.com & Alberto Moreno Brasero,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,4 (670KG),28 (8.831KM),27 (15:21),,,,,,59
14,Ainhoa Cobian & Gonzalo Cabello,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,5 (667KG),37 (8.7KM),17 (14:23),,,,,,59
16,Laura Reeder & Oliver MARCHON,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,8 (639KG),41 (8.648KM),11 (13:58),,,,,,60
17,Vahny Santos & Rui Bernardo,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,11 (627KG),24 (8.882KM),27 (15:21),,,,,,62
18,Pippa Wilson & William McDonald,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,26 (593KG),9 (9.112KM),31 (15:44),,,,,,66
19,Leonardo Pinto & Maria Echeverry,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,38 (555KG),31 (8.785KM),1 (12:17),,,,,,70
20,Mark Hartnett-Morgan & Meg Parry,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,7 (647KG),53 (8.367KM),11 (13:58),,,,,,71
20,Isle Martinez Quiñonez & Daniel Vega Manzano,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,34 (564KG),18 (8.936KM),19 (14:51),,,,,,71
22,florine schaillie & Pablo Moreno,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,13 (625KG),34 (8.717KM),25 (15:15),,,,,,72
23,JORGE MARTIN & JAVIERA ONELL,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,9 (638KG),50 (8.423KM),14 (14:02),,,,,,73
24,Morgane Godet & Kevin Legrain,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,13 (625KG),29 (8.811KM),32 (15:51),,,,,,74
25,Miguel Martín Alejo & Valeria Nikitina,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,42 (544KG),21 (8.892KM),15 (14:09),,,,,,78
25,Victoria Reicher & Sascha Schildbeck,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,41 (545KG),16 (8.978KM),21 (15:06),,,,,,78
27,Kwan Yi Wong & Marshall Chang,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,27 (587KG),32 (8.74KM),22 (15:13),,,,,,81
28,Gonzalo Esteban Serrano & Ana Sanz,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,6 (661KG),48 (8.429KM),29 (15:27),,,,,,83
29,Guille Rubio & Teresa Vigara lucas,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,46 (527KG),27 (8.832KM),20 (15:02),,,,,,93
30,Jorge Castro Carretero & María Fernández López,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,30 (578KG),52 (8.378KM),22 (15:13),,,,,,104
31,Arturo Martín & Paula Montesinos Benzal,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,56 (485KG),11 (9.035KM),38 (16:30),,,,,,105
31,Julio julianez@msn.com & Clara Rosa,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,35 (562KG),25 (8.845KM),45 (17:02),,,,,,105
33,Javier San Roman Llorens & Katarzyna Wlodarczyk,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,64 (465KG),12 (9.026KM),33 (16:02),,,,,,109
34,Ana Serrano Garcia & Antonio Cortés Gómez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,52 (505KG),23 (8.883KM),35 (16:08),,,,,,110
